Timestamp,Packet_Size,Src_IP,Dst_IP,Src_Port,Dst_Port,TCP_Flags,App
1740731688.425644,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.42605,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.42605,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.426076,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.427048,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.427048,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.427048,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.427048,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.427048,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.427078,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.427579,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.427579,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.427579,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.427579,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.427579,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.427579,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.427598,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.428411,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.428411,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.428431,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.429392,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.429392,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.429392,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.429422,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.447845,54,192.168.100.93,20.42.72.131,53064,443,A,Edge
1740731688.486526,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731688.490706,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731688.490706,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731688.496536,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731688.496536,89,20.42.72.131,192.168.100.93,443,53064,PA,Edge
1740731688.544791,54,192.168.100.93,20.42.72.131,53064,443,A,Edge
1740731688.548982,105,141.226.224.32,192.168.100.93,443,53162,PA,Edge
1740731688.548982,123,141.226.224.32,192.168.100.93,443,53162,PA,Edge
1740731688.549042,54,192.168.100.93,141.226.224.32,53162,443,A,Edge
1740731688.549235,92,192.168.100.93,141.226.224.32,53162,443,PA,Edge
1740731688.552731,92,141.226.224.32,192.168.100.93,443,53162,PA,Edge
1740731688.552731,100,141.226.224.32,192.168.100.93,443,53162,PA,Edge
1740731688.552731,165,141.226.224.32,192.168.100.93,443,53162,PA,Edge
1740731688.552731,85,141.226.224.32,192.168.100.93,443,53162,PA,Edge
1740731688.552731,60,141.226.224.32,192.168.100.93,443,53162,FA,Edge
1740731688.552785,54,192.168.100.93,141.226.224.32,53162,443,A,Edge
1740731688.553555,54,192.168.100.93,141.226.224.32,53162,443,FA,Edge
1740731688.556702,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.556702,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.556702,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.556702,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.556702,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.556702,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.556702,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.556702,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.55676,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.55699,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.55699,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.557036,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.557179,1454,68.67.153.38,192.168.100.93,443,53109,A,Edge
1740731688.558098,1454,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.558098,696,68.67.153.38,192.168.100.93,443,53109,PA,Edge
1740731688.558145,54,192.168.100.93,68.67.153.38,53109,443,A,Edge
1740731688.596404,363,20.42.72.131,192.168.100.93,443,53064,PA,Edge
1740731688.647894,54,192.168.100.93,20.42.72.131,53064,443,A,Edge
1740731688.650599,128,192.168.100.93,13.107.246.77,53103,443,PA,Edge
1740731688.650697,409,192.168.100.93,13.107.246.77,53103,443,PA,Edge
1740731688.660835,60,13.107.246.77,192.168.100.93,443,53103,A,Edge
1740731688.660835,60,13.107.246.77,192.168.100.93,443,53103,A,Edge
1740731688.697772,60,141.226.224.32,192.168.100.93,443,53162,R,Edge
1740731688.697772,60,141.226.224.32,192.168.100.93,443,53162,R,Edge
1740731689.024644,315,13.107.246.77,192.168.100.93,443,53103,PA,Edge
1740731689.042368,66,192.168.100.93,52.215.104.223,53163,443,S,Edge
1740731689.070286,54,192.168.100.93,13.107.246.77,53103,443,A,Edge
1740731689.09405,290,192.168.100.93,199.232.81.44,53161,443,PA,Edge
1740731689.094222,2602,192.168.100.93,199.232.81.44,53161,443,PA,Edge
1740731689.121802,66,52.215.104.223,192.168.100.93,443,53163,SA,Edge
1740731689.121884,54,192.168.100.93,52.215.104.223,53163,443,A,Edge
1740731689.122545,1851,192.168.100.93,52.215.104.223,53163,443,PA,Edge
1740731689.122748,3775,192.168.100.93,185.89.210.180,53114,443,PA,Edge
1740731689.160181,60,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731689.164881,60,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731689.177069,232,192.168.100.93,199.232.81.44,53161,443,PA,Edge
1740731689.177177,3183,192.168.100.93,199.232.81.44,53161,443,PA,Edge
1740731689.1881,609,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731689.195363,60,185.89.210.180,192.168.100.93,443,53114,A,Edge
1740731689.199437,1006,185.89.210.180,192.168.100.93,443,53114,PA,Edge
1740731689.201496,3775,192.168.100.93,185.89.210.180,53114,443,PA,Edge
1740731689.207539,60,52.215.104.223,192.168.100.93,443,53163,A,Edge
1740731689.208372,60,52.215.104.223,192.168.100.93,443,53163,A,Edge
1740731689.209601,1454,52.215.104.223,192.168.100.93,443,53163,A,Edge
1740731689.209601,1454,52.215.104.223,192.168.100.93,443,53163,A,Edge
1740731689.20964,54,192.168.100.93,52.215.104.223,53163,443,A,Edge
1740731689.210598,1454,52.215.104.223,192.168.100.93,443,53163,A,Edge
1740731689.210598,135,52.215.104.223,192.168.100.93,443,53163,PA,Edge
1740731689.210632,54,192.168.100.93,52.215.104.223,53163,443,A,Edge
1740731689.211535,180,192.168.100.93,52.215.104.223,53163,443,PA,Edge
1740731689.211923,153,192.168.100.93,52.215.104.223,53163,443,PA,Edge
1740731689.212517,967,192.168.100.93,52.215.104.223,53163,443,PA,Edge
1740731689.221705,324,192.168.100.93,20.42.72.131,53064,443,PA,Edge
1740731689.221804,5187,192.168.100.93,20.42.72.131,53064,443,PA,Edge
1740731689.227346,60,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731689.23336,60,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731689.233443,60,199.232.81.44,192.168.100.93,443,53161,A,Edge
1740731689.242992,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731689.250235,138,199.232.81.44,192.168.100.93,443,53161,PA,Edge
1740731689.263698,6167,192.168.100.93,185.89.211.116,53075,443,PA,Edge
1740731689.274121,60,185.89.210.180,192.168.100.93,443,53114,A,Edge
1740731689.275522,1007,185.89.210.180,192.168.100.93,443,53114,PA,Edge
1740731689.286485,3777,192.168.100.93,185.89.211.116,53075,443,PA,Edge
1740731689.286567,3260,192.168.100.93,185.89.211.116,53075,443,PA,Edge
1740731689.290372,60,52.215.104.223,192.168.100.93,443,53163,A,Edge
1740731689.290372,258,52.215.104.223,192.168.100.93,443,53163,PA,Edge
1740731689.290372,123,52.215.104.223,192.168.100.93,443,53163,PA,Edge
1740731689.290372,92,52.215.104.223,192.168.100.93,443,53163,PA,Edge
1740731689.290413,54,192.168.100.93,199.232.81.44,53161,443,A,Edge
1740731689.290431,54,192.168.100.93,52.215.104.223,53163,443,A,Edge
1740731689.29066,92,192.168.100.93,52.215.104.223,53163,443,PA,Edge
1740731689.293652,318,52.215.104.223,192.168.100.93,443,53163,PA,Edge
1740731689.293652,92,52.215.104.223,192.168.100.93,443,53163,PA,Edge
1740731689.293689,54,192.168.100.93,52.215.104.223,53163,443,A,Edge
1740731689.330477,54,192.168.100.93,185.89.210.180,53114,443,A,Edge
1740731689.335349,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.342476,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.342476,1070,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.342531,54,192.168.100.93,185.89.211.116,53075,443,A,Edge
1740731689.347102,5549,192.168.100.93,185.89.211.116,53075,443,PA,Edge
1740731689.358107,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.359105,96,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.363892,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731689.363892,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.378771,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731689.378771,417,20.42.72.131,192.168.100.93,443,53064,PA,Edge
1740731689.408204,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.412629,54,192.168.100.93,185.89.211.116,53075,443,A,Edge
1740731689.418709,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.418709,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.420265,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.421584,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.421584,60,52.215.104.223,192.168.100.93,443,53163,A,Edge
1740731689.422941,1070,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.42875,54,192.168.100.93,20.42.72.131,53064,443,A,Edge
1740731689.476591,54,192.168.100.93,185.89.211.116,53075,443,A,Edge
1740731689.753114,1354,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.753114,1354,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.753114,1354,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.753114,1354,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.753114,1354,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.753114,1354,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.753114,1354,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.753114,1354,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.753114,95,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.753168,54,192.168.100.93,185.89.211.116,53075,443,A,Edge
1740731689.801818,5589,192.168.100.93,185.89.211.116,53075,443,PA,Edge
1740731689.806911,484,192.168.100.93,52.215.104.223,53158,443,PA,Edge
1740731689.824115,257,192.168.100.93,108.141.15.7,53120,443,PA,Edge
1740731689.824187,2065,192.168.100.93,108.141.15.7,53120,443,PA,Edge
1740731689.873093,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.877701,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731689.879005,1057,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731689.888225,60,52.215.104.223,192.168.100.93,443,53158,A,Edge
1740731689.889634,317,52.215.104.223,192.168.100.93,443,53158,PA,Edge
1740731689.889634,92,52.215.104.223,192.168.100.93,443,53158,PA,Edge
1740731689.889699,54,192.168.100.93,52.215.104.223,53158,443,A,Edge
1740731689.892122,60,108.141.15.7,192.168.100.93,443,53120,A,Edge
1740731689.892122,89,108.141.15.7,192.168.100.93,443,53120,PA,Edge
1740731689.896171,60,108.141.15.7,192.168.100.93,443,53120,A,Edge
1740731689.903755,1229,108.141.15.7,192.168.100.93,443,53120,PA,Edge
1740731689.903825,54,192.168.100.93,108.141.15.7,53120,443,A,Edge
1740731689.923242,54,192.168.100.93,185.89.211.116,53075,443,A,Edge
1740731689.943574,66,192.168.100.93,81.218.31.192,53164,443,S,Edge
1740731689.948702,5630,192.168.100.93,185.89.211.116,53075,443,PA,Edge
1740731689.953513,66,81.218.31.192,192.168.100.93,443,53164,SA,Edge
1740731689.953723,54,192.168.100.93,81.218.31.192,53164,443,A,Edge
1740731689.954813,2113,192.168.100.93,81.218.31.192,53164,443,PA,Edge
1740731689.972411,66,81.218.31.192,192.168.100.93,443,53164,SA,Edge
1740731689.972411,60,81.218.31.192,192.168.100.93,443,53164,A,Edge
1740731689.97245,66,192.168.100.93,81.218.31.192,53164,443,A,Edge
1740731689.972598,324,81.218.31.192,192.168.100.93,443,53164,PA,Edge
1740731689.973145,134,192.168.100.93,81.218.31.192,53164,443,PA,Edge
1740731689.981376,60,81.218.31.192,192.168.100.93,443,53164,A,Edge
1740731689.981376,341,81.218.31.192,192.168.100.93,443,53164,PA,Edge
1740731689.987667,3774,192.168.100.93,185.89.210.180,53114,443,PA,Edge
1740731690.022492,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731690.026331,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731690.027145,54,192.168.100.93,81.218.31.192,53164,443,A,Edge
1740731690.05894,60,185.89.210.180,192.168.100.93,443,53114,A,Edge
1740731690.069297,1057,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731690.080886,5726,192.168.100.93,185.89.211.116,53075,443,PA,Edge
1740731690.097522,1006,185.89.210.180,192.168.100.93,443,53114,PA,Edge
1740731690.146252,54,192.168.100.93,185.89.210.180,53114,443,A,Edge
1740731690.15677,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731690.15677,60,185.89.211.116,192.168.100.93,443,53075,A,Edge
1740731690.157164,1070,185.89.211.116,192.168.100.93,443,53075,PA,Edge
1740731690.179603,324,192.168.100.93,20.42.72.131,53064,443,PA,Edge
1740731690.179849,5374,192.168.100.93,20.42.72.131,53064,443,PA,Edge
1740731690.210063,54,192.168.100.93,185.89.211.116,53075,443,A,Edge
1740731690.313351,373,192.168.100.93,20.42.72.131,53064,443,PA,Edge
1740731690.313485,5585,192.168.100.93,20.42.72.131,53064,443,PA,Edge
1740731690.320188,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731690.324114,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731690.326422,363,20.42.72.131,192.168.100.93,443,53064,PA,Edge
1740731690.326485,54,192.168.100.93,20.42.72.131,53064,443,A,Edge
1740731690.452192,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731690.454653,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731690.456831,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731690.458754,60,20.42.72.131,192.168.100.93,443,53064,A,Edge
1740731690.464534,594,20.42.72.131,192.168.100.93,443,53064,PA,Edge
1740731690.484056,66,192.168.100.93,192.168.100.254,53165,53,S,Edge
1740731690.484265,66,192.168.100.93,192.168.100.254,53166,53,S,Edge
1740731690.485105,66,192.168.100.93,192.168.100.254,53167,53,S,Edge
1740731690.485373,66,192.168.100.93,192.168.100.254,53168,53,S,Edge
1740731690.485772,66,192.168.100.93,192.168.100.254,53169,53,S,Edge
1740731690.486732,66,192.168.100.93,192.168.100.254,53170,53,S,Edge
1740731690.486875,66,192.168.100.93,192.168.100.254,53171,53,S,Edge
1740731690.486991,66,192.168.100.93,192.168.100.254,53172,53,S,Edge
1740731690.489538,66,192.168.100.254,192.168.100.93,53,53165,SA,Edge
1740731690.489538,66,192.168.100.254,192.168.100.93,53,53166,SA,Edge
1740731690.489538,66,192.168.100.254,192.168.100.93,53,53167,SA,Edge
1740731690.489626,54,192.168.100.93,192.168.100.254,53165,53,A,Edge
1740731690.489662,54,192.168.100.93,192.168.100.254,53166,53,A,Edge
1740731690.489675,54,192.168.100.93,192.168.100.254,53167,53,A,Edge
1740731690.489687,56,192.168.100.93,192.168.100.254,53165,53,PA,Edge
1740731690.489723,87,192.168.100.93,192.168.100.254,53165,53,PA,Edge
1740731690.489781,56,192.168.100.93,192.168.100.254,53166,53,PA,Edge
1740731690.489804,87,192.168.100.93,192.168.100.254,53166,53,PA,Edge
1740731690.489846,56,192.168.100.93,192.168.100.254,53167,53,PA,Edge
1740731690.489868,92,192.168.100.93,192.168.100.254,53167,53,PA,Edge
1740731690.491606,66,192.168.100.254,192.168.100.93,53,53171,SA,Edge
1740731690.491606,66,192.168.100.254,192.168.100.93,53,53168,SA,Edge
1740731690.491606,66,192.168.100.254,192.168.100.93,53,53169,SA,Edge
1740731690.491606,66,192.168.100.254,192.168.100.93,53,53172,SA,Edge
1740731690.491606,66,192.168.100.254,192.168.100.93,53,53170,SA,Edge
1740731690.491718,54,192.168.100.93,192.168.100.254,53171,53,A,Edge
1740731690.491757,54,192.168.100.93,192.168.100.254,53168,53,A,Edge
1740731690.491757,56,192.168.100.93,192.168.100.254,53171,53,PA,Edge
1740731690.491777,54,192.168.100.93,192.168.100.254,53169,53,A,Edge
1740731690.491779,97,192.168.100.93,192.168.100.254,53171,53,PA,Edge
1740731690.491796,54,192.168.100.93,192.168.100.254,53172,53,A,Edge
1740731690.491812,54,192.168.100.93,192.168.100.254,53170,53,A,Edge
1740731690.491838,56,192.168.100.93,192.168.100.254,53168,53,PA,Edge
1740731690.491864,92,192.168.100.93,192.168.100.254,53168,53,PA,Edge
1740731690.491901,56,192.168.100.93,192.168.100.254,53169,53,PA,Edge
1740731690.491921,92,192.168.100.93,192.168.100.254,53169,53,PA,Edge
1740731690.491973,56,192.168.100.93,192.168.100.254,53172,53,PA,Edge
1740731690.491998,97,192.168.100.93,192.168.100.254,53172,53,PA,Edge
1740731690.492043,56,192.168.100.93,192.168.100.254,53170,53,PA,Edge
1740731690.492067,97,192.168.100.93,192.168.100.254,53170,53,PA,Edge
1740731690.492593,60,192.168.100.254,192.168.100.93,53,53165,A,Edge
1740731690.492593,60,192.168.100.254,192.168.100.93,53,53165,A,Edge
1740731690.493085,60,192.168.100.254,192.168.100.93,53,53166,A,Edge
1740731690.493085,60,192.168.100.254,192.168.100.93,53,53166,A,Edge
1740731690.493085,60,192.168.100.254,192.168.100.93,53,53167,A,Edge
1740731690.493557,60,192.168.100.254,192.168.100.93,53,53167,A,Edge
1740731690.495965,60,192.168.100.254,192.168.100.93,53,53171,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53171,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53169,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53169,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53172,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53172,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53168,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53168,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53170,A,Edge
1740731690.500671,60,192.168.100.254,192.168.100.93,53,53170,A,Edge
1740731690.512205,54,192.168.100.93,20.42.72.131,53064,443,A,Edge
1740731690.689814,128,192.168.100.93,13.107.246.77,53103,443,PA,Edge
1740731690.689982,471,192.168.100.93,13.107.246.77,53103,443,PA,Edge
1740731690.703275,60,13.107.246.77,192.168.100.93,443,53103,A,Edge
1740731690.703275,60,13.107.246.77,192.168.100.93,443,53103,A,Edge
1740731690.786365,66,192.168.100.93,192.168.100.254,53173,53,S,Edge
1740731690.786671,66,192.168.100.93,192.168.100.254,53174,53,S,Edge
1740731690.787073,66,192.168.100.93,192.168.100.254,53175,53,S,Edge
1740731690.787387,66,192.168.100.93,192.168.100.254,53176,53,S,Edge
1740731690.788792,66,192.168.100.254,192.168.100.93,53,53173,SA,Edge
1740731690.788792,66,192.168.100.254,192.168.100.93,53,53174,SA,Edge
1740731690.788926,54,192.168.100.93,192.168.100.254,53173,53,A,Edge
1740731690.788993,54,192.168.100.93,192.168.100.254,53174,53,A,Edge
1740731690.788993,56,192.168.100.93,192.168.100.254,53173,53,PA,Edge
1740731690.789028,86,192.168.100.93,192.168.100.254,53173,53,PA,Edge
1740731690.789127,56,192.168.100.93,192.168.100.254,53174,53,PA,Edge
1740731690.789167,86,192.168.100.93,192.168.100.254,53174,53,PA,Edge
1740731690.79106,66,192.168.100.254,192.168.100.93,53,53175,SA,Edge
1740731690.79106,66,192.168.100.254,192.168.100.93,53,53176,SA,Edge
1740731690.79106,60,192.168.100.254,192.168.100.93,53,53174,A,Edge
1740731690.79106,60,192.168.100.254,192.168.100.93,53,53173,A,Edge
1740731690.79106,60,192.168.100.254,192.168.100.93,53,53173,A,Edge
